time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
58.575001,0.425488,-0.387231,-0.182221
58.587501,0.215706,-0.510421,-0.576449
58.600001,0.018426,-0.630332,-0.956469
58.612501,-0.161383,-0.747839,-1.315071
58.625001,-0.319505,-0.863366,-1.645807
58.637501,-0.452592,-0.976772,-1.943122
58.650001,-0.558259,-1.087298,-2.202465
58.662501,-0.635147,-1.193595,-2.420353
58.675001,-0.682948,-1.293806,-2.594408
58.687501,-0.702378,-1.385712,-2.72332
58.700001,-0.695092,-1.46691,-2.806778
58.712501,-0.663553,-1.535008,-2.845339
58.725001,-0.610859,-1.587817,-2.840278
58.737501,-0.540536,-1.623524,-2.793411
58.750001,-0.456338,-1.640823,-2.70694
58.762501,-0.362044,-1.639007,-2.583313
58.775001,-0.261286,-1.618019,-2.425117
58.787501,-0.157396,-1.578445,-2.235019
58.800001,-0.053304,-1.521478,-2.015744
58.812501,0.048539,-1.448852,-1.770077
58.825001,0.146202,-1.362744,-1.5009
58.837501,0.238277,-1.265672,-1.211232
58.850001,0.323858,-1.160385,-0.904268
58.862501,0.402494,-1.049757,-0.583417
58.875001,0.474122,-0.936684,-0.252319
58.887501,0.538983,-0.824003,0.085158
58.900001,0.597526,-0.714413,0.424931
58.912501,0.650316,-0.610415,0.762748
58.925001,0.697935,-0.51426,1.094228
58.937501,0.740904,-0.427913,1.414936
58.950001,0.779604,-0.353016,1.720442
58.962501,0.81424,-0.290861,2.006403
58.975001,0.844807,-0.242367,2.268635
58.987501,0.871098,-0.208066,2.503186
59.000001,0.892729,-0.188093,2.70642
59.012501,0.909191,-0.182191,2.875081
59.025001,0.919921,-0.189722,3.006369
59.037501,0.924378,-0.209705,3.098007
59.050001,0.922134,-0.240857,3.148295
59.062501,0.912944,-0.281661,3.156167
59.075001,0.896818,-0.330435,3.121218
59.087501,0.874066,-0.385419,3.043731
59.100001,0.845314,-0.444852,2.924672
59.112501,0.811503,-0.507048,2.765675
59.125001,0.773859,-0.570461,2.569003
59.137501,0.733837,-0.633726,2.3375
59.150001,0.693063,-0.695683,2.074522
59.162501,0.653251,-0.75538,1.78387
59.175001,0.616125,-0.812055,1.469709
59.187501,0.583345,-0.865101,1.136493
59.200001,0.556428,-0.914028,0.788885
59.212501,0.536688,-0.958412,0.43169
59.225001,0.52518,-0.997859,0.069781
59.237501,0.522652,-1.031966,-0.29196
59.250001,0.529511,-1.060306,-0.648702
59.262501,0.5458,-1.082426,-0.995714
59.275001,0.57118,-1.097866,-1.32841
59.287501,0.604934,-1.10619,-1.642393
59.300001,0.645977,-1.107038,-1.933492
59.312501,0.692889,-1.100186,-2.197795
59.325001,0.743957,-1.085607,-2.431691
59.337501,0.79724,-1.06353,-2.631911
59.350001,0.850649,-1.034487,-2.795569
59.362501,0.902031,-0.99934,-2.920215
59.375001,0.949271,-0.959286,-3.003894
59.387501,0.990385,-0.915832,-3.045194
59.400001,1.023608,-0.870743,-3.043304
59.412501,1.047467,-0.825961,-2.998059
59.425001,1.060827,-0.783514,-2.909966
59.437501,1.062913,-0.745398,-2.780213
59.450001,1.053305,-0.713471,-2.610664
59.462501,1.0319,-0.689339,-2.403813
59.475001,0.998866,-0.674267,-2.162735
59.487501,0.954568,-0.669103,-1.89101
59.500001,0.899508,-0.674225,-1.592633
59.512501,0.834261,-0.68952,-1.271926
59.525001,0.759432,-0.714381,-0.933443
59.537501,0.675632,-0.747729,-0.581883
59.550001,0.583473,-0.788053,-0.222008
59.562501,0.483596,-0.833478,0.141421
59.575001,0.37671,-0.881835,0.503698
59.587501,0.263652,-0.930754,0.86021
59.600001,0.145449,-0.977769,1.206461
59.612501,0.023388,-1.020429,1.538081
59.625001,-0.100927,-1.056415,1.850827
59.637501,-0.225538,-1.083664,2.140581
59.650001,-0.348115,-1.100486,2.403347
59.662501,-0.465974,-1.105663,2.635263
59.675001,-0.57613,-1.098541,2.832632
59.687501,-0.675389,-1.079079,2.991972
59.700001,-0.760475,-1.04787,3.110098
59.712501,-0.828185,-1.00611,3.18423
59.725001,-0.875558,-0.955524,3.212122
59.737501,-0.900048,-0.898243,3.192185
59.750001,-0.899673,-0.836647,3.123615
59.762501,-0.873129,-0.773171,3.006483
59.775001,-0.819857,-0.71011,2.841786
59.787501,-0.74005,-0.649429,2.631457
59.800001,-0.634619,-0.592593,2.378321
59.812501,-0.505114,-0.540449,2.086017
59.825001,-0.353627,-0.493142,1.758889
59.837501,-0.182692,-0.450108,1.401884
59.850001,0.004791,-0.410106,1.02044
59.862501,0.205617,-0.371314,0.620406
59.875001,0.416295,-0.331474,0.20798
59.887501,0.633049,-0.288062,-0.210338
59.900001,0.851796,-0.238508,-0.627774
59.912501,1.068148,-0.180417,-1.037321
59.925001,1.277424,-0.111805,-1.431807
59.937501,1.474735,-0.031323,-1.804007
59.950001,1.655123,0.061551,-2.146812
59.962501,1.813782,0.166368,-2.453463
59.975001,1.946338,0.281628,-2.71784
59.987501,2.049166,0.404794,-2.934769
